Date,SPX
1993-05-04 00:00:00,444.05
1993-05-05 00:00:00,444.52
1993-05-06 00:00:00,443.26
1993-05-07 00:00:00,442.31
1993-05-10 00:00:00,442.8
1993-05-11 00:00:00,444.36
1993-05-12 00:00:00,444.8
1993-05-13 00:00:00,439.23
1993-05-14 00:00:00,439.56
1993-05-17 00:00:00,440.37
1993-05-18 00:00:00,440.32
1993-05-19 00:00:00,447.57
1993-05-20 00:00:00,450.59
1993-05-21 00:00:00,445.84
1993-05-24 00:00:00,448.0
1993-05-25 00:00:00,448.85
1993-05-26 00:00:00,453.44
1993-05-27 00:00:00,452.41
1993-05-28 00:00:00,450.19
1993-06-01 00:00:00,453.83
1993-06-02 00:00:00,453.85
1993-06-03 00:00:00,452.49
1993-06-04 00:00:00,450.06
1993-06-07 00:00:00,447.69
1993-06-08 00:00:00,444.71
1993-06-09 00:00:00,445.78
1993-06-10 00:00:00,445.38
1993-06-11 00:00:00,447.26
1993-06-14 00:00:00,447.71
1993-06-15 00:00:00,446.27
1993-06-16 00:00:00,447.43
1993-06-17 00:00:00,448.54
1993-06-18 00:00:00,443.68
1993-06-21 00:00:00,446.22
1993-06-22 00:00:00,445.93
1993-06-23 00:00:00,443.19
1993-06-24 00:00:00,446.62
1993-06-25 00:00:00,447.6
1993-06-28 00:00:00,451.85
1993-06-29 00:00:00,450.69
1993-06-30 00:00:00,450.53
1993-07-01 00:00:00,449.02
1993-07-02 00:00:00,445.84
1993-07-06 00:00:00,441.43
1993-07-07 00:00:00,442.83
1993-07-08 00:00:00,448.64
1993-07-09 00:00:00,448.11
1993-07-12 00:00:00,448.98
1993-07-13 00:00:00,448.09
1993-07-14 00:00:00,450.08
1993-07-15 00:00:00,449.22
1993-07-16 00:00:00,445.75
1993-07-19 00:00:00,446.03
1993-07-20 00:00:00,447.31
1993-07-21 00:00:00,447.18
1993-07-22 00:00:00,444.51
1993-07-23 00:00:00,447.1
1993-07-26 00:00:00,449.09
1993-07-27 00:00:00,448.24
1993-07-28 00:00:00,447.19
1993-07-29 00:00:00,450.24
1993-07-30 00:00:00,448.13
1993-08-02 00:00:00,450.15
1993-08-03 00:00:00,449.27
1993-08-04 00:00:00,448.54
1993-08-05 00:00:00,448.13
1993-08-06 00:00:00,448.68
1993-08-09 00:00:00,450.72
1993-08-10 00:00:00,449.45
1993-08-11 00:00:00,450.46
1993-08-12 00:00:00,448.96
1993-08-13 00:00:00,450.14
1993-08-16 00:00:00,452.38
1993-08-17 00:00:00,453.13
1993-08-18 00:00:00,456.04
1993-08-19 00:00:00,456.43
1993-08-20 00:00:00,456.16
1993-08-23 00:00:00,455.23
1993-08-24 00:00:00,459.77
1993-08-25 00:00:00,460.13
1993-08-26 00:00:00,461.04
1993-08-27 00:00:00,460.54
1993-08-30 00:00:00,461.9
1993-08-31 00:00:00,463.56
1993-09-01 00:00:00,463.15
1993-09-02 00:00:00,461.3
1993-09-03 00:00:00,461.34
1993-09-07 00:00:00,458.52
1993-09-08 00:00:00,456.65
1993-09-09 00:00:00,457.5
1993-09-10 00:00:00,461.72
1993-09-13 00:00:00,462.06
1993-09-14 00:00:00,459.9
1993-09-15 00:00:00,461.6
1993-09-16 00:00:00,459.43
1993-09-17 00:00:00,458.83
1993-09-20 00:00:00,455.05
1993-09-21 00:00:00,452.95
1993-09-22 00:00:00,456.2
1993-09-23 00:00:00,457.74
1993-09-24 00:00:00,457.63
1993-09-27 00:00:00,461.8
1993-09-28 00:00:00,461.53
1993-09-29 00:00:00,460.11
1993-09-30 00:00:00,458.93
1993-10-01 00:00:00,461.28
1993-10-04 00:00:00,461.34
1993-10-05 00:00:00,461.2
1993-10-06 00:00:00,460.74
1993-10-07 00:00:00,459.18
1993-10-08 00:00:00,460.31
1993-10-11 00:00:00,460.88
1993-10-12 00:00:00,461.12
1993-10-13 00:00:00,461.49
1993-10-14 00:00:00,466.83
1993-10-15 00:00:00,469.5
1993-10-18 00:00:00,468.45
1993-10-19 00:00:00,466.21
1993-10-20 00:00:00,466.07
1993-10-21 00:00:00,465.36
1993-10-22 00:00:00,463.27
1993-10-25 00:00:00,464.2
1993-10-26 00:00:00,464.3
1993-10-27 00:00:00,464.61
1993-10-28 00:00:00,467.73
1993-10-29 00:00:00,467.83
1993-11-01 00:00:00,469.1
1993-11-02 00:00:00,468.44
1993-11-03 00:00:00,463.02
1993-11-04 00:00:00,457.49
1993-11-05 00:00:00,459.57
1993-11-08 00:00:00,460.21
1993-11-09 00:00:00,460.33
1993-11-10 00:00:00,463.72
1993-11-11 00:00:00,462.64
1993-11-12 00:00:00,465.39
1993-11-15 00:00:00,463.75
1993-11-16 00:00:00,466.74
1993-11-17 00:00:00,464.81
1993-11-18 00:00:00,463.62
1993-11-19 00:00:00,462.6
1993-11-22 00:00:00,459.13
1993-11-23 00:00:00,461.03
1993-11-24 00:00:00,462.36
1993-11-26 00:00:00,463.06
1993-11-29 00:00:00,461.9
1993-11-30 00:00:00,461.79
1993-12-01 00:00:00,461.89
1993-12-02 00:00:00,463.11
1993-12-03 00:00:00,464.89
1993-12-06 00:00:00,466.43
1993-12-07 00:00:00,466.76
1993-12-08 00:00:00,466.29
1993-12-09 00:00:00,464.18
1993-12-10 00:00:00,463.93
1993-12-13 00:00:00,465.7
1993-12-14 00:00:00,463.06
1993-12-15 00:00:00,461.84
1993-12-16 00:00:00,463.34
1993-12-17 00:00:00,466.38
1993-12-20 00:00:00,465.85
1993-12-21 00:00:00,465.3
1993-12-22 00:00:00,467.32
1993-12-23 00:00:00,467.38
1993-12-27 00:00:00,470.54
1993-12-28 00:00:00,470.94
1993-12-29 00:00:00,470.58
1993-12-30 00:00:00,468.64
1993-12-31 00:00:00,466.45
1994-01-03 00:00:00,465.44
1994-01-04 00:00:00,466.89
1994-01-05 00:00:00,467.55
1994-01-06 00:00:00,467.12
1994-01-07 00:00:00,469.9
1994-01-10 00:00:00,475.27
1994-01-11 00:00:00,474.13
1994-01-12 00:00:00,474.17
1994-01-13 00:00:00,472.47
1994-01-14 00:00:00,474.91
1994-01-17 00:00:00,473.3
1994-01-18 00:00:00,474.25
1994-01-19 00:00:00,474.3
1994-01-20 00:00:00,474.98
1994-01-21 00:00:00,474.72
1994-01-24 00:00:00,471.97
1994-01-25 00:00:00,470.92
1994-01-26 00:00:00,473.2
1994-01-27 00:00:00,477.05
1994-01-28 00:00:00,478.7
1994-01-31 00:00:00,481.61
1994-02-01 00:00:00,479.62
1994-02-02 00:00:00,482.0
1994-02-03 00:00:00,480.71
1994-02-04 00:00:00,469.81
1994-02-07 00:00:00,471.76
1994-02-08 00:00:00,471.05
1994-02-09 00:00:00,472.77
1994-02-10 00:00:00,468.93
1994-02-11 00:00:00,470.18
1994-02-14 00:00:00,470.23
1994-02-15 00:00:00,472.52
1994-02-16 00:00:00,472.79
1994-02-17 00:00:00,470.34
1994-02-18 00:00:00,467.69
1994-02-22 00:00:00,471.46
1994-02-23 00:00:00,470.69
1994-02-24 00:00:00,464.26
1994-02-25 00:00:00,466.07
1994-02-28 00:00:00,467.14
1994-03-01 00:00:00,464.44
1994-03-02 00:00:00,464.81
1994-03-03 00:00:00,463.01
1994-03-04 00:00:00,464.74
1994-03-07 00:00:00,466.91
1994-03-08 00:00:00,465.88
1994-03-09 00:00:00,467.06
1994-03-10 00:00:00,463.9
1994-03-11 00:00:00,466.44
1994-03-14 00:00:00,467.39
1994-03-15 00:00:00,467.01
1994-03-16 00:00:00,469.42
1994-03-17 00:00:00,470.9
1994-03-18 00:00:00,471.06
1994-03-21 00:00:00,468.54
1994-03-22 00:00:00,468.8
1994-03-23 00:00:00,468.54
1994-03-24 00:00:00,464.35
1994-03-25 00:00:00,460.58
1994-03-28 00:00:00,460.0
1994-03-29 00:00:00,452.48
1994-03-30 00:00:00,445.55
1994-03-31 00:00:00,445.77
1994-04-04 00:00:00,438.92
1994-04-05 00:00:00,448.29
1994-04-06 00:00:00,448.05
1994-04-07 00:00:00,450.88
1994-04-08 00:00:00,447.1
1994-04-11 00:00:00,449.87
1994-04-12 00:00:00,447.57
1994-04-13 00:00:00,446.26
1994-04-14 00:00:00,446.38
1994-04-15 00:00:00,446.18
1994-04-18 00:00:00,442.46
1994-04-19 00:00:00,442.54
1994-04-20 00:00:00,441.96
1994-04-21 00:00:00,448.73
1994-04-22 00:00:00,447.63
1994-04-25 00:00:00,452.71
1994-04-26 00:00:00,451.87
1994-04-28 00:00:00,449.1
1994-04-29 00:00:00,450.91
1994-05-02 00:00:00,453.02
1994-05-03 00:00:00,453.03
1994-05-04 00:00:00,451.72
1994-05-05 00:00:00,451.38
1994-05-06 00:00:00,447.82
1994-05-09 00:00:00,442.32
1994-05-10 00:00:00,446.01
1994-05-11 00:00:00,441.49
1994-05-12 00:00:00,443.75
1994-05-13 00:00:00,444.14
1994-05-16 00:00:00,444.49
1994-05-17 00:00:00,449.37
1994-05-18 00:00:00,453.69
1994-05-19 00:00:00,456.48
1994-05-20 00:00:00,454.92
1994-05-23 00:00:00,453.2
1994-05-24 00:00:00,454.81
1994-05-25 00:00:00,456.34
1994-05-26 00:00:00,457.06
1994-05-27 00:00:00,457.33
1994-05-31 00:00:00,456.5
1994-06-01 00:00:00,457.63
1994-06-02 00:00:00,457.65
1994-06-03 00:00:00,460.13
1994-06-06 00:00:00,458.88
1994-06-07 00:00:00,458.21
1994-06-08 00:00:00,457.06
1994-06-09 00:00:00,457.86
1994-06-10 00:00:00,458.67
1994-06-13 00:00:00,459.1
1994-06-14 00:00:00,462.37
1994-06-15 00:00:00,460.61
1994-06-16 00:00:00,461.93
1994-06-17 00:00:00,458.45
1994-06-20 00:00:00,455.48
1994-06-21 00:00:00,451.34
1994-06-22 00:00:00,453.09
1994-06-23 00:00:00,449.63
1994-06-24 00:00:00,442.8
1994-06-27 00:00:00,447.31
1994-06-28 00:00:00,446.07
1994-06-29 00:00:00,447.63
1994-06-30 00:00:00,444.27
1994-07-01 00:00:00,446.2
1994-07-05 00:00:00,446.37
1994-07-06 00:00:00,446.13
1994-07-07 00:00:00,448.38
1994-07-08 00:00:00,449.55
1994-07-11 00:00:00,448.06
1994-07-12 00:00:00,447.95
1994-07-13 00:00:00,448.73
1994-07-14 00:00:00,453.41
1994-07-15 00:00:00,454.16
1994-07-18 00:00:00,455.22
1994-07-19 00:00:00,453.86
1994-07-20 00:00:00,451.6
1994-07-21 00:00:00,452.61
1994-07-22 00:00:00,453.11
1994-07-25 00:00:00,454.25
1994-07-26 00:00:00,453.36
1994-07-27 00:00:00,452.57
1994-07-28 00:00:00,454.24
1994-07-29 00:00:00,458.26
1994-08-01 00:00:00,461.01
1994-08-02 00:00:00,460.56
1994-08-03 00:00:00,461.45
1994-08-04 00:00:00,458.4
1994-08-05 00:00:00,457.09
1994-08-08 00:00:00,457.89
1994-08-09 00:00:00,457.92
1994-08-10 00:00:00,460.3
1994-08-11 00:00:00,458.88
1994-08-12 00:00:00,461.94
1994-08-15 00:00:00,461.23
1994-08-16 00:00:00,465.01
1994-08-17 00:00:00,465.17
1994-08-18 00:00:00,463.17
1994-08-19 00:00:00,463.68
1994-08-22 00:00:00,462.32
1994-08-23 00:00:00,464.51
1994-08-24 00:00:00,469.03
1994-08-25 00:00:00,468.08
1994-08-26 00:00:00,473.8
1994-08-29 00:00:00,474.59
1994-08-30 00:00:00,476.07
1994-08-31 00:00:00,475.49
1994-09-01 00:00:00,473.17
1994-09-02 00:00:00,470.99
1994-09-06 00:00:00,471.86
1994-09-07 00:00:00,470.99
1994-09-08 00:00:00,473.14
1994-09-09 00:00:00,468.18
1994-09-12 00:00:00,466.21
1994-09-13 00:00:00,467.51
1994-09-14 00:00:00,468.8
1994-09-15 00:00:00,474.81
1994-09-16 00:00:00,471.19
1994-09-19 00:00:00,470.85
1994-09-20 00:00:00,463.36
1994-09-21 00:00:00,461.46
1994-09-22 00:00:00,461.27
1994-09-23 00:00:00,459.67
1994-09-26 00:00:00,460.82
1994-09-27 00:00:00,462.05
1994-09-28 00:00:00,464.84
1994-09-29 00:00:00,462.24
1994-09-30 00:00:00,462.71
1994-10-03 00:00:00,461.74
1994-10-04 00:00:00,454.59
1994-10-05 00:00:00,453.52
1994-10-06 00:00:00,452.36
1994-10-07 00:00:00,455.1
1994-10-10 00:00:00,459.04
1994-10-11 00:00:00,465.79
1994-10-12 00:00:00,465.47
1994-10-13 00:00:00,467.79
1994-10-14 00:00:00,469.1
1994-10-17 00:00:00,468.96
1994-10-18 00:00:00,467.66
1994-10-19 00:00:00,470.28
1994-10-20 00:00:00,466.85
1994-10-21 00:00:00,464.89
1994-10-24 00:00:00,460.83
1994-10-25 00:00:00,461.53
1994-10-26 00:00:00,462.62
1994-10-27 00:00:00,465.85
1994-10-28 00:00:00,473.77
1994-10-31 00:00:00,472.35
1994-11-01 00:00:00,468.42
1994-11-02 00:00:00,466.51
1994-11-03 00:00:00,467.91
1994-11-04 00:00:00,462.28
1994-11-07 00:00:00,463.07
1994-11-08 00:00:00,465.65
1994-11-09 00:00:00,465.4
1994-11-10 00:00:00,464.37
1994-11-11 00:00:00,462.35
1994-11-14 00:00:00,466.04
1994-11-15 00:00:00,465.03
1994-11-16 00:00:00,465.62
1994-11-17 00:00:00,463.57
1994-11-18 00:00:00,461.47
1994-11-21 00:00:00,458.3
1994-11-22 00:00:00,450.09
1994-11-23 00:00:00,449.93
1994-11-25 00:00:00,452.29
1994-11-28 00:00:00,454.16
1994-11-29 00:00:00,455.17
1994-11-30 00:00:00,453.69
1994-12-01 00:00:00,448.92
1994-12-02 00:00:00,453.3
1994-12-05 00:00:00,453.32
1994-12-06 00:00:00,453.11
1994-12-07 00:00:00,451.23
1994-12-08 00:00:00,445.45
1994-12-09 00:00:00,446.96
1994-12-12 00:00:00,449.47
1994-12-13 00:00:00,450.15
1994-12-14 00:00:00,454.97
1994-12-15 00:00:00,455.34
1994-12-16 00:00:00,458.8
1994-12-19 00:00:00,457.91
1994-12-20 00:00:00,457.1
1994-12-21 00:00:00,459.61
1994-12-22 00:00:00,459.68
1994-12-23 00:00:00,459.83
1994-12-27 00:00:00,462.47
1994-12-28 00:00:00,460.86
1994-12-29 00:00:00,461.17
1994-12-30 00:00:00,459.27
1995-01-03 00:00:00,459.11
1995-01-04 00:00:00,460.71
1995-01-05 00:00:00,460.34
1995-01-06 00:00:00,460.68
1995-01-09 00:00:00,460.83
1995-01-10 00:00:00,461.68
1995-01-11 00:00:00,461.66
1995-01-12 00:00:00,461.64
1995-01-13 00:00:00,465.97
1995-01-16 00:00:00,469.38
1995-01-17 00:00:00,470.05
1995-01-18 00:00:00,469.71
1995-01-19 00:00:00,466.95
1995-01-20 00:00:00,464.78
1995-01-23 00:00:00,465.82
1995-01-24 00:00:00,465.86
1995-01-25 00:00:00,467.44
1995-01-26 00:00:00,468.32
1995-01-27 00:00:00,470.39
1995-01-30 00:00:00,468.51
1995-01-31 00:00:00,470.42
1995-02-01 00:00:00,470.4
1995-02-02 00:00:00,472.79
1995-02-03 00:00:00,478.65
1995-02-06 00:00:00,481.14
1995-02-07 00:00:00,480.81
1995-02-08 00:00:00,481.19
1995-02-09 00:00:00,480.19
1995-02-10 00:00:00,481.46
1995-02-13 00:00:00,481.65
1995-02-14 00:00:00,482.55
1995-02-15 00:00:00,484.54
1995-02-16 00:00:00,485.22
1995-02-17 00:00:00,481.97
1995-02-21 00:00:00,482.72
1995-02-22 00:00:00,485.07
1995-02-23 00:00:00,486.91
1995-02-24 00:00:00,488.11
1995-02-27 00:00:00,483.81
1995-02-28 00:00:00,487.39
1995-03-01 00:00:00,485.65
1995-03-02 00:00:00,485.13
1995-03-03 00:00:00,485.42
1995-03-06 00:00:00,485.63
1995-03-07 00:00:00,482.12
1995-03-08 00:00:00,483.14
1995-03-09 00:00:00,483.16
1995-03-10 00:00:00,489.57
1995-03-13 00:00:00,490.05
1995-03-14 00:00:00,492.89
1995-03-15 00:00:00,491.88
1995-03-16 00:00:00,495.41
1995-03-17 00:00:00,495.52
1995-03-20 00:00:00,496.14
1995-03-21 00:00:00,495.07
1995-03-22 00:00:00,495.67
1995-03-23 00:00:00,495.95
1995-03-24 00:00:00,500.97
1995-03-27 00:00:00,503.2
1995-03-28 00:00:00,503.9
1995-03-29 00:00:00,503.12
1995-03-30 00:00:00,502.22
1995-03-31 00:00:00,500.71
1995-04-03 00:00:00,501.85
1995-04-04 00:00:00,505.24
1995-04-05 00:00:00,505.57
1995-04-06 00:00:00,506.08
1995-04-07 00:00:00,506.42
1995-04-10 00:00:00,507.01
1995-04-11 00:00:00,505.53
1995-04-12 00:00:00,507.17
1995-04-13 00:00:00,509.23
1995-04-17 00:00:00,506.13
1995-04-18 00:00:00,505.37
1995-04-19 00:00:00,504.92
1995-04-20 00:00:00,505.29
1995-04-21 00:00:00,508.49
1995-04-24 00:00:00,512.89
1995-04-25 00:00:00,512.1
1995-04-26 00:00:00,512.66
1995-04-27 00:00:00,513.55
1995-04-28 00:00:00,514.71
1995-05-01 00:00:00,514.26
1995-05-02 00:00:00,514.86
1995-05-03 00:00:00,520.48
1995-05-04 00:00:00,520.54
1995-05-05 00:00:00,520.12
1995-05-08 00:00:00,523.96
1995-05-09 00:00:00,523.56
1995-05-10 00:00:00,524.36
1995-05-11 00:00:00,524.37
1995-05-12 00:00:00,525.55
1995-05-15 00:00:00,527.74
1995-05-16 00:00:00,528.19
1995-05-17 00:00:00,527.07
1995-05-18 00:00:00,519.58
1995-05-19 00:00:00,519.19
1995-05-22 00:00:00,523.65
1995-05-23 00:00:00,528.59
1995-05-24 00:00:00,528.61
1995-05-25 00:00:00,528.59
1995-05-26 00:00:00,523.65
1995-05-30 00:00:00,523.58
1995-05-31 00:00:00,533.4
1995-06-01 00:00:00,533.49
1995-06-02 00:00:00,532.51
1995-06-05 00:00:00,535.6
1995-06-06 00:00:00,535.55
1995-06-07 00:00:00,533.13
1995-06-08 00:00:00,532.35
1995-06-09 00:00:00,527.94
1995-06-12 00:00:00,530.88
1995-06-13 00:00:00,536.05
1995-06-14 00:00:00,536.47
1995-06-15 00:00:00,537.12
1995-06-16 00:00:00,539.83
1995-06-19 00:00:00,545.22
1995-06-20 00:00:00,544.98
1995-06-21 00:00:00,543.98
1995-06-22 00:00:00,551.07
1995-06-23 00:00:00,549.71
1995-06-26 00:00:00,544.13
1995-06-27 00:00:00,542.43
1995-06-28 00:00:00,544.73
1995-06-29 00:00:00,543.87
1995-06-30 00:00:00,544.75
1995-07-03 00:00:00,547.09
1995-07-05 00:00:00,547.26
1995-07-06 00:00:00,553.99
1995-07-07 00:00:00,556.37
1995-07-10 00:00:00,557.19
1995-07-11 00:00:00,554.78
1995-07-12 00:00:00,560.89
1995-07-13 00:00:00,561.0
1995-07-14 00:00:00,559.89
1995-07-17 00:00:00,562.72
1995-07-18 00:00:00,558.46
1995-07-19 00:00:00,550.98
1995-07-20 00:00:00,553.54
1995-07-21 00:00:00,553.62
1995-07-24 00:00:00,556.63
1995-07-25 00:00:00,561.1
1995-07-26 00:00:00,561.61
1995-07-27 00:00:00,565.22
1995-07-28 00:00:00,562.93
1995-07-31 00:00:00,562.06
1995-08-01 00:00:00,559.64
1995-08-02 00:00:00,558.8
1995-08-03 00:00:00,558.75
1995-08-04 00:00:00,558.94
1995-08-07 00:00:00,560.03
1995-08-08 00:00:00,560.39
1995-08-09 00:00:00,559.71
1995-08-10 00:00:00,557.45
1995-08-11 00:00:00,555.11
1995-08-14 00:00:00,559.74
1995-08-15 00:00:00,558.57
1995-08-16 00:00:00,559.97
1995-08-17 00:00:00,559.04
1995-08-18 00:00:00,559.21
1995-08-21 00:00:00,558.11
1995-08-22 00:00:00,559.52
1995-08-23 00:00:00,557.14
1995-08-24 00:00:00,557.46
1995-08-25 00:00:00,560.1
1995-08-28 00:00:00,559.05
1995-08-29 00:00:00,560.0
1995-08-30 00:00:00,560.92
1995-08-31 00:00:00,561.88
1995-09-01 00:00:00,563.84
1995-09-05 00:00:00,569.17
1995-09-06 00:00:00,570.17
1995-09-07 00:00:00,570.29
1995-09-08 00:00:00,572.68
1995-09-11 00:00:00,573.91
1995-09-12 00:00:00,576.51
1995-09-13 00:00:00,578.77
1995-09-14 00:00:00,583.61
1995-09-15 00:00:00,583.35
1995-09-18 00:00:00,582.77
1995-09-19 00:00:00,584.2
1995-09-20 00:00:00,586.77
1995-09-21 00:00:00,583.0
1995-09-22 00:00:00,581.73
1995-09-25 00:00:00,581.81
1995-09-26 00:00:00,581.41
1995-09-27 00:00:00,581.04
1995-09-28 00:00:00,585.87
1995-09-29 00:00:00,584.41
1995-10-02 00:00:00,581.72
1995-10-03 00:00:00,582.34
1995-10-04 00:00:00,581.47
1995-10-05 00:00:00,582.63
1995-10-06 00:00:00,582.49
1995-10-09 00:00:00,578.37
1995-10-10 00:00:00,577.52
1995-10-11 00:00:00,579.46
1995-10-12 00:00:00,583.1
1995-10-13 00:00:00,584.5
1995-10-16 00:00:00,583.03
1995-10-17 00:00:00,586.78
1995-10-18 00:00:00,587.44
1995-10-19 00:00:00,590.65
1995-10-20 00:00:00,587.46
1995-10-23 00:00:00,585.06
1995-10-24 00:00:00,586.54
1995-10-25 00:00:00,582.47
1995-10-26 00:00:00,576.72
1995-10-27 00:00:00,579.7
1995-10-30 00:00:00,583.25
1995-10-31 00:00:00,581.5
1995-11-01 00:00:00,584.22
1995-11-02 00:00:00,589.72
1995-11-03 00:00:00,590.57
1995-11-06 00:00:00,588.46
1995-11-07 00:00:00,586.32
1995-11-08 00:00:00,591.71
1995-11-09 00:00:00,593.26
1995-11-10 00:00:00,592.72
1995-11-13 00:00:00,592.3
1995-11-14 00:00:00,589.29
1995-11-15 00:00:00,593.96
1995-11-16 00:00:00,597.34
1995-11-17 00:00:00,600.07
1995-11-20 00:00:00,596.85
1995-11-21 00:00:00,600.24
1995-11-22 00:00:00,598.4
1995-11-24 00:00:00,599.97
1995-11-27 00:00:00,601.32
1995-11-28 00:00:00,606.45
1995-11-29 00:00:00,607.64
1995-11-30 00:00:00,605.37
1995-12-01 00:00:00,606.98
1995-12-04 00:00:00,613.68
1995-12-05 00:00:00,617.68
1995-12-06 00:00:00,620.18
1995-12-07 00:00:00,616.17
1995-12-08 00:00:00,617.48
1995-12-11 00:00:00,619.52
1995-12-12 00:00:00,618.78
1995-12-13 00:00:00,621.69
1995-12-14 00:00:00,616.92
1995-12-15 00:00:00,616.34
1995-12-18 00:00:00,606.81
1995-12-19 00:00:00,611.93
1995-12-20 00:00:00,605.94
1995-12-21 00:00:00,610.49
1995-12-22 00:00:00,611.95
1995-12-26 00:00:00,614.3
1995-12-27 00:00:00,614.53
1995-12-28 00:00:00,614.12
1995-12-29 00:00:00,615.93
1996-01-02 00:00:00,620.73
1996-01-03 00:00:00,621.32
1996-01-04 00:00:00,617.7
1996-01-05 00:00:00,616.71
1996-01-08 00:00:00,618.46
1996-01-09 00:00:00,609.45
1996-01-10 00:00:00,598.48
1996-01-11 00:00:00,602.69
1996-01-12 00:00:00,601.81
1996-01-15 00:00:00,599.82
1996-01-16 00:00:00,608.44
1996-01-17 00:00:00,606.37
1996-01-18 00:00:00,608.24
1996-01-19 00:00:00,611.83
1996-01-22 00:00:00,613.4
1996-01-23 00:00:00,612.79
1996-01-24 00:00:00,619.96
1996-01-25 00:00:00,617.03
1996-01-26 00:00:00,621.62
1996-01-29 00:00:00,624.22
1996-01-30 00:00:00,630.15
1996-01-31 00:00:00,636.02
1996-02-01 00:00:00,638.46
1996-02-02 00:00:00,635.84
1996-02-05 00:00:00,641.43
1996-02-06 00:00:00,646.33
1996-02-07 00:00:00,649.93
1996-02-08 00:00:00,656.07
1996-02-09 00:00:00,656.37
1996-02-12 00:00:00,661.45
1996-02-13 00:00:00,660.51
1996-02-14 00:00:00,655.58
1996-02-15 00:00:00,651.32
1996-02-16 00:00:00,647.98
1996-02-20 00:00:00,640.65
1996-02-21 00:00:00,648.1
1996-02-22 00:00:00,658.86
1996-02-23 00:00:00,659.08
1996-02-26 00:00:00,650.46
1996-02-27 00:00:00,647.24
1996-02-28 00:00:00,644.75
1996-02-29 00:00:00,640.43
1996-03-01 00:00:00,644.37
1996-03-04 00:00:00,650.81
1996-03-05 00:00:00,655.79
1996-03-06 00:00:00,652.0
1996-03-07 00:00:00,653.65
1996-03-08 00:00:00,633.5
1996-03-11 00:00:00,640.02
1996-03-12 00:00:00,637.09
1996-03-13 00:00:00,638.55
1996-03-14 00:00:00,640.87
1996-03-15 00:00:00,641.43
1996-03-18 00:00:00,652.65
1996-03-19 00:00:00,651.69
1996-03-20 00:00:00,649.98
1996-03-21 00:00:00,649.19
1996-03-22 00:00:00,650.62
1996-03-25 00:00:00,650.04
1996-03-26 00:00:00,652.97
1996-03-27 00:00:00,648.91
1996-03-28 00:00:00,648.94
1996-03-29 00:00:00,645.5
1996-04-01 00:00:00,653.73
1996-04-02 00:00:00,655.26
1996-04-03 00:00:00,655.88
1996-04-04 00:00:00,655.86
1996-04-08 00:00:00,644.24
1996-04-09 00:00:00,642.19
1996-04-10 00:00:00,633.5
1996-04-11 00:00:00,631.18
1996-04-12 00:00:00,636.71
1996-04-15 00:00:00,642.49
1996-04-16 00:00:00,645.0
1996-04-17 00:00:00,641.61
1996-04-18 00:00:00,643.61
1996-04-19 00:00:00,645.07
1996-04-22 00:00:00,647.89
1996-04-23 00:00:00,651.58
1996-04-24 00:00:00,650.17
1996-04-25 00:00:00,652.87
1996-04-26 00:00:00,653.46
1996-04-29 00:00:00,654.16
1996-04-30 00:00:00,654.17
1996-05-01 00:00:00,654.58
1996-05-02 00:00:00,643.38
1996-05-03 00:00:00,641.63
1996-05-06 00:00:00,640.81
1996-05-07 00:00:00,638.26
1996-05-08 00:00:00,644.77
1996-05-09 00:00:00,645.44
1996-05-10 00:00:00,652.09
1996-05-13 00:00:00,661.51
1996-05-14 00:00:00,665.6
1996-05-15 00:00:00,665.42
1996-05-16 00:00:00,664.85
1996-05-17 00:00:00,668.91
1996-05-20 00:00:00,673.15
1996-05-21 00:00:00,672.76
1996-05-22 00:00:00,678.42
1996-05-23 00:00:00,676.0
1996-05-24 00:00:00,678.51
1996-05-28 00:00:00,672.23
1996-05-29 00:00:00,667.93
1996-05-30 00:00:00,671.7
1996-05-31 00:00:00,669.12
1996-06-03 00:00:00,667.68
1996-06-04 00:00:00,672.56
1996-06-05 00:00:00,678.44
1996-06-06 00:00:00,673.03
1996-06-07 00:00:00,673.31
1996-06-10 00:00:00,672.16
1996-06-11 00:00:00,670.97
1996-06-12 00:00:00,669.04
1996-06-13 00:00:00,667.92
1996-06-14 00:00:00,665.85
1996-06-17 00:00:00,665.16
1996-06-18 00:00:00,662.06
1996-06-19 00:00:00,661.96
1996-06-20 00:00:00,662.1
1996-06-21 00:00:00,666.84
1996-06-24 00:00:00,668.85
1996-06-25 00:00:00,668.48
1996-06-26 00:00:00,664.39
1996-06-27 00:00:00,668.55
1996-06-28 00:00:00,670.63
1996-07-01 00:00:00,675.88
1996-07-02 00:00:00,673.61
1996-07-03 00:00:00,672.4
1996-07-05 00:00:00,657.44
1996-07-08 00:00:00,652.54
1996-07-09 00:00:00,654.75
1996-07-10 00:00:00,656.06
1996-07-11 00:00:00,645.67
1996-07-12 00:00:00,646.19
1996-07-15 00:00:00,629.8
1996-07-16 00:00:00,628.37
1996-07-17 00:00:00,634.07
1996-07-18 00:00:00,643.56
1996-07-19 00:00:00,638.73
1996-07-22 00:00:00,633.77
1996-07-23 00:00:00,626.87
1996-07-24 00:00:00,626.65
1996-07-25 00:00:00,631.17
1996-07-26 00:00:00,635.9
1996-07-29 00:00:00,630.91
1996-07-30 00:00:00,635.26
1996-07-31 00:00:00,639.95
1996-08-01 00:00:00,650.02
1996-08-02 00:00:00,662.49
