,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
1992-06-09 00:00:00,2404000.0,3626800.0,7112400.0,3520400.0,10632800.0,84604800.0,1448000.0,191170000.0,3614800.0
1992-06-10 00:00:00,3308000.0,4522400.0,7083600.0,7176400.0,6213200.0,65456000.0,2080800.0,210750000.0,4970000.0
1992-06-11 00:00:00,3828800.0,5028800.0,8600400.0,7861600.0,6363600.0,130732800.0,2307600.0,204780000.0,3421200.0
1992-06-12 00:00:00,2545600.0,3450800.0,6942000.0,11170400.0,4172000.0,138028800.0,2049800.0,181860000.0,2949200.0
1992-06-15 00:00:00,1420800.0,6777600.0,9920400.0,7490800.0,4523200.0,54940800.0,2287600.0,164080000.0,3572400.0
1992-06-16 00:00:00,2066400.0,13053200.0,8947200.0,6823200.0,4127600.0,57376000.0,2275200.0,194400000.0,2766800.0
1992-06-17 00:00:00,3768800.0,10880800.0,12848400.0,7372800.0,4534400.0,70032000.0,2764000.0,227760000.0,3963200.0
1992-06-18 00:00:00,3656800.0,15495600.0,14008800.0,12766800.0,4824400.0,53356800.0,2528600.0,225600000.0,4168000.0
1992-06-19 00:00:00,2436000.0,15280000.0,28477200.0,9402000.0,8094400.0,43110400.0,3434600.0,233460000.0,10928000.0
1992-06-22 00:00:00,2400000.0,13930000.0,8740800.0,7436800.0,3823600.0,54080000.0,2215000.0,169370000.0,3543600.0
1992-06-23 00:00:00,1156800.0,11130800.0,9548400.0,8334400.0,4056400.0,57420800.0,2325400.0,189190000.0,3016800.0
1992-06-24 00:00:00,2420800.0,7548000.0,6898800.0,8484400.0,4535600.0,34096000.0,1667200.0,193870000.0,2316400.0
1992-06-25 00:00:00,3029600.0,5745200.0,8698800.0,7344000.0,3993600.0,165340800.0,1925000.0,182960000.0,2447600.0
1992-06-26 00:00:00,1322400.0,3953600.0,10443600.0,4185600.0,2333200.0,140982400.0,894600.0,154430000.0,3163600.0
1992-06-29 00:00:00,2132800.0,6735200.0,9646800.0,5179600.0,3740800.0,90963200.0,1900200.0,176750000.0,3072000.0
1992-06-30 00:00:00,1940800.0,6919200.0,12526800.0,4276000.0,5532400.0,74048000.0,1956400.0,195530000.0,608000.0
1992-07-01 00:00:00,3384800.0,5129200.0,11342400.0,6107600.0,4620800.0,45136000.0,1838200.0,214250000.0,4568800.0
1992-07-02 00:00:00,4424800.0,9169200.0,12554400.0,5085200.0,5349200.0,80563200.0,3265400.0,220200000.0,3800800.0
1992-07-06 00:00:00,3608800.0,4378000.0,13028400.0,4594800.0,3896800.0,36224000.0,2593000.0,186920000.0,4090000.0
1992-07-07 00:00:00,4564000.0,7416400.0,12420000.0,5414400.0,5300800.0,54396800.0,2889600.0,226050000.0,4208800.0
1992-07-08 00:00:00,3030400.0,7020000.0,9235200.0,5013200.0,3670800.0,93417600.0,2294200.0,201030000.0,4771200.0
1992-07-09 00:00:00,2067200.0,5922000.0,8979600.0,4561600.0,4555600.0,61174400.0,2538000.0,207980000.0,2445600.0
1992-07-10 00:00:00,2010400.0,5144400.0,7369200.0,3664400.0,2045600.0,28905600.0,2292000.0,164770000.0,1968000.0
1992-07-13 00:00:00,1770400.0,4486800.0,5422800.0,4772800.0,2115200.0,35113600.0,1574000.0,148870000.0,2660000.0
1992-07-14 00:00:00,1234400.0,4510800.0,7467600.0,3684000.0,4039200.0,41116800.0,1445800.0,195570000.0,4332000.0
1992-07-15 00:00:00,3074400.0,6248000.0,8528400.0,8332000.0,4203200.0,80172800.0,2046800.0,206560000.0,4340000.0
1992-07-16 00:00:00,3703200.0,5011200.0,15063600.0,10243600.0,2854800.0,42291200.0,2271600.0,206900000.0,4656400.0
1992-07-17 00:00:00,3630400.0,15135600.0,19004400.0,23750000.0,4624400.0,59865600.0,2111000.0,192120000.0,6418000.0
1992-07-20 00:00:00,2716800.0,6873600.0,8214000.0,11625200.0,4013200.0,48707200.0,1740000.0,165760000.0,2553200.0
1992-07-21 00:00:00,2309600.0,4730800.0,11829600.0,7960400.0,3806800.0,45907200.0,2678600.0,173760000.0,2342000.0
1992-07-22 00:00:00,1844000.0,5798800.0,6556800.0,6144400.0,3210800.0,59008000.0,2941800.0,190160000.0,3491200.0
1992-07-23 00:00:00,1712800.0,6128800.0,13500000.0,4278400.0,3562000.0,68441600.0,1540400.0,175490000.0,3100800.0
1992-07-24 00:00:00,1758400.0,4832000.0,14488800.0,6149200.0,2601200.0,76259200.0,1669200.0,163890000.0,2086800.0
1992-07-27 00:00:00,1529600.0,88800.0,9214800.0,3493200.0,2974400.0,30512000.0,1143200.0,164700000.0,1818800.0
1992-07-28 00:00:00,3450400.0,4813600.0,15060000.0,4620400.0,6123600.0,45363200.0,3164400.0,218060000.0,4184800.0
1992-07-29 00:00:00,3547200.0,8976400.0,17388000.0,6348800.0,5775200.0,145273600.0,3952000.0,275850000.0,4812400.0
1992-07-30 00:00:00,1934400.0,4927600.0,15909600.0,4461200.0,3480000.0,32035200.0,3247800.0,193410000.0,5526800.0
1992-07-31 00:00:00,1137600.0,3262000.0,8449200.0,3285600.0,2380800.0,35312000.0,1559800.0,172920000.0,3258800.0
1992-08-03 00:00:00,1263200.0,2452400.0,12138000.0,2655600.0,3332000.0,31516800.0,1870000.0,164460000.0,3773200.0
1992-08-04 00:00:00,1452000.0,4295600.0,10935600.0,2539200.0,4056800.0,31430400.0,1427600.0,166760000.0,4661200.0
1992-08-05 00:00:00,1761600.0,4981200.0,9567600.0,10568800.0,2373200.0,60150400.0,2455200.0,172450000.0,4603200.0
1992-08-06 00:00:00,1531200.0,9220800.0,15903600.0,13726800.0,2726400.0,3705600.0,1664000.0,181440000.0,5053600.0
1992-08-07 00:00:00,2968000.0,7842400.0,13090800.0,11211200.0,4345600.0,55008000.0,2074400.0,190640000.0,5784400.0
1992-08-10 00:00:00,2297600.0,3280800.0,6885600.0,6414000.0,1851200.0,42067200.0,1470600.0,142480000.0,3105600.0
1992-08-11 00:00:00,2396000.0,4339200.0,10288800.0,5900400.0,2619200.0,33436800.0,1616000.0,173940000.0,3488000.0
1992-08-12 00:00:00,2762400.0,4343600.0,10203600.0,5770000.0,3182000.0,30441600.0,2687400.0,176560000.0,3533200.0
1992-08-13 00:00:00,3048000.0,6122000.0,10138800.0,5375600.0,2882000.0,28227200.0,2141400.0,185750000.0,7014400.0
1992-08-14 00:00:00,4344000.0,4872400.0,8014800.0,3994400.0,3114400.0,33942400.0,2828200.0,166820000.0,2162000.0
1992-08-17 00:00:00,3888800.0,4617600.0,6364800.0,2919600.0,4072400.0,63318400.0,1510600.0,152830000.0,2357600.0
1992-08-18 00:00:00,3113600.0,4017600.0,7555200.0,3312800.0,4721200.0,66313600.0,1695800.0,171750000.0,2685600.0
1992-08-19 00:00:00,1753600.0,6096800.0,7867200.0,5366400.0,2929200.0,27433600.0,1876800.0,187070000.0,3443600.0
1992-08-20 00:00:00,920800.0,3894800.0,9404400.0,5785200.0,2904800.0,36534400.0,1571600.0,183420000.0,2975600.0
1992-08-21 00:00:00,6519200.0,3926400.0,15313200.0,7381200.0,4574800.0,52710400.0,2149600.0,204800000.0,7856800.0
1992-08-24 00:00:00,3381600.0,5454400.0,13410000.0,5701600.0,2843200.0,42800000.0,1596800.0,165690000.0,4021200.0
1992-08-25 00:00:00,2512800.0,4731200.0,10942800.0,7609600.0,3659200.0,37123200.0,1358600.0,202760000.0,2412400.0
1992-08-26 00:00:00,2286400.0,4325600.0,10004400.0,3236400.0,3436800.0,50016000.0,1388200.0,171860000.0,2873200.0
1992-08-27 00:00:00,4495200.0,2974800.0,11704800.0,4705200.0,3854800.0,88028800.0,2130600.0,178600000.0,4020000.0
1992-08-28 00:00:00,1403200.0,2202400.0,14857200.0,3150800.0,2203600.0,49468800.0,1161600.0,152260000.0,3014800.0
1992-08-31 00:00:00,1304000.0,4328800.0,11623200.0,3956000.0,2372400.0,25651200.0,1025600.0,161480000.0,2700800.0
1992-09-01 00:00:00,2222400.0,2172000.0,10656000.0,3857600.0,2077600.0,30825600.0,1938000.0,172680000.0,2788800.0
1992-09-02 00:00:00,4906400.0,6794400.0,11420400.0,3192800.0,2975600.0,61955200.0,2020000.0,187480000.0,2922400.0
1992-09-03 00:00:00,2084000.0,7570000.0,14853600.0,4713600.0,7253600.0,85296000.0,2096800.0,212500000.0,6903600.0
1992-09-04 00:00:00,1168000.0,2268800.0,6904800.0,3150800.0,3351200.0,28585600.0,1093600.0,124380000.0,3860000.0
1992-09-08 00:00:00,1513600.0,2511200.0,10012800.0,3048800.0,3288000.0,49376000.0,1362800.0,161440000.0,3288000.0
1992-09-09 00:00:00,1620800.0,5622400.0,8520000.0,3424400.0,4100000.0,60982400.0,1706600.0,178800000.0,4067600.0
1992-09-10 00:00:00,1947200.0,8165600.0,8751600.0,4386800.0,3840800.0,53302400.0,2181400.0,221990000.0,5153200.0
1992-09-11 00:00:00,1334400.0,6438000.0,11829600.0,4110400.0,2950800.0,30796800.0,2318600.0,180560000.0,3444400.0
1992-09-14 00:00:00,4192000.0,7682400.0,22204800.0,5339200.0,4121200.0,95100800.0,3050200.0,250940000.0,3614400.0
1992-09-15 00:00:00,1680000.0,7806800.0,18589200.0,7314800.0,3888000.0,44614400.0,1328800.0,211860000.0,3903600.0
1992-09-16 00:00:00,1955200.0,6395600.0,14653200.0,19267600.0,4552400.0,35708800.0,2283200.0,231450000.0,4174800.0
1992-09-17 00:00:00,1746400.0,6180000.0,12332400.0,9558400.0,2445200.0,23590400.0,2206800.0,188270000.0,3263600.0
1992-09-18 00:00:00,1982400.0,4133600.0,24968400.0,9266400.0,5645600.0,71683200.0,3151000.0,237440000.0,7890800.0
1992-09-21 00:00:00,553600.0,3204400.0,8589600.0,5025200.0,2228000.0,31811200.0,1260400.0,153940000.0,2288800.0
1992-09-22 00:00:00,1712000.0,3996800.0,9577200.0,6032800.0,2961200.0,30777600.0,2954400.0,188810000.0,2561200.0
1992-09-23 00:00:00,1700800.0,4443200.0,20523600.0,4450000.0,3007600.0,37654400.0,5651600.0,205700000.0,3236800.0
1992-09-24 00:00:00,889600.0,4492000.0,8877600.0,6388800.0,2533200.0,36953600.0,2323400.0,187960000.0,2583600.0
1992-09-25 00:00:00,1548800.0,4926400.0,6427200.0,6580400.0,7963200.0,41817600.0,1942000.0,213670000.0,2339200.0
1992-09-28 00:00:00,1200800.0,5351200.0,10128000.0,4589200.0,4552400.0,52854400.0,1750400.0,158760000.0,3460800.0
1992-09-29 00:00:00,1004800.0,5626400.0,8361600.0,8558800.0,4021200.0,39392000.0,1512800.0,170750000.0,2063600.0
1992-09-30 00:00:00,1188000.0,3580800.0,9558000.0,12027200.0,3362400.0,59843200.0,1503800.0,184470000.0,2555600.0
1992-10-01 00:00:00,1112000.0,4396400.0,12442800.0,8548800.0,4456400.0,47804800.0,5263600.0,204780000.0,3014800.0
1992-10-02 00:00:00,1987200.0,4063600.0,11437200.0,13153200.0,3983200.0,36803200.0,2171400.0,188030000.0,2021200.0
1992-10-05 00:00:00,3947200.0,9475600.0,22593600.0,15406400.0,6278000.0,71347200.0,3757000.0,286550000.0,5321200.0
1992-10-06 00:00:00,2695200.0,4058000.0,9424800.0,7226400.0,4692000.0,74316800.0,1721400.0,203500000.0,4260800.0
1992-10-07 00:00:00,1728800.0,4050800.0,11236800.0,5016800.0,4302000.0,58153600.0,1964400.0,184380000.0,3056400.0
1992-10-08 00:00:00,2796800.0,4543200.0,13479600.0,4831200.0,4890800.0,59532800.0,1917800.0,205000000.0,3961200.0
1992-10-09 00:00:00,2531200.0,2108000.0,7832400.0,5417600.0,2939200.0,40182400.0,1913600.0,178940000.0,4020000.0
1992-10-12 00:00:00,1631200.0,2580000.0,6406800.0,3519600.0,3098000.0,34700800.0,1320600.0,126670000.0,2714400.0
1992-10-13 00:00:00,2499200.0,5265600.0,11872800.0,5924000.0,3578800.0,86643200.0,3368200.0,186650000.0,3483600.0
1992-10-14 00:00:00,1125600.0,3429200.0,10963200.0,7798800.0,3820000.0,47456000.0,1761800.0,175900000.0,3396800.0
1992-10-15 00:00:00,2085600.0,2701200.0,10665600.0,33316000.0,4612400.0,35942400.0,2207800.0,213590000.0,3773200.0
1992-10-16 00:00:00,2461600.0,16142000.0,18295200.0,30614000.0,5180000.0,47644800.0,2910800.0,235920000.0,5113600.0
1992-10-19 00:00:00,2103200.0,7002400.0,14349600.0,15607200.0,3278800.0,83280000.0,3783800.0,222150000.0,2971200.0
1992-10-20 00:00:00,1517600.0,10269200.0,11520000.0,13419600.0,5301200.0,84150400.0,2648200.0,258210000.0,2976800.0
1992-10-21 00:00:00,2212000.0,4080800.0,6908400.0,11067600.0,3323600.0,60396800.0,2592000.0,219100000.0,2113600.0
1992-10-22 00:00:00,3588000.0,3026400.0,8218800.0,9732400.0,4536400.0,49174400.0,3500600.0,216400000.0,2176800.0
1992-10-23 00:00:00,2060800.0,3279200.0,8704800.0,8948400.0,3498000.0,46006400.0,2335200.0,199060000.0,2088000.0
1992-10-26 00:00:00,2164800.0,8972000.0,8000400.0,10102800.0,3718000.0,40121600.0,1499000.0,188060000.0,2172400.0
1992-10-27 00:00:00,2384800.0,7575600.0,13392000.0,18146800.0,3432000.0,49116800.0,1941200.0,201730000.0,2250800.0
1992-10-28 00:00:00,3025600.0,7033200.0,9778800.0,11386000.0,3936400.0,36172800.0,1838000.0,203910000.0,2483200.0
1992-10-29 00:00:00,2532000.0,7661200.0,5716800.0,10283200.0,3809200.0,32774400.0,1071800.0,206550000.0,3252400.0
1992-10-30 00:00:00,1596800.0,4657600.0,6582000.0,9178000.0,5832000.0,24998400.0,1413000.0,201930000.0,2724800.0
1992-11-02 00:00:00,2814400.0,6094400.0,11613600.0,9288400.0,4219200.0,31091200.0,2175400.0,203280000.0,4816800.0
1992-11-03 00:00:00,1415200.0,4042000.0,11504400.0,9500800.0,2948800.0,35267200.0,2477600.0,208140000.0,6206800.0
1992-11-04 00:00:00,573600.0,5086800.0,15403200.0,8319200.0,3165600.0,23657600.0,2130200.0,194400000.0,5930800.0
1992-11-05 00:00:00,1380800.0,10647600.0,8811600.0,8544800.0,3494800.0,90361600.0,2537200.0,219730000.0,4609200.0
1992-11-06 00:00:00,1791200.0,9443200.0,6938400.0,10569200.0,5561200.0,61155200.0,1480200.0,205310000.0,4156400.0
1992-11-09 00:00:00,946400.0,4052000.0,9921600.0,8865600.0,3630800.0,54796800.0,1543200.0,197560000.0,5510000.0
1992-11-10 00:00:00,1289600.0,4368000.0,11127600.0,8748400.0,3562400.0,38710400.0,1584400.0,223180000.0,4416800.0
1992-11-11 00:00:00,1372000.0,5023600.0,8995200.0,12580400.0,4446400.0,60748800.0,2335000.0,243750000.0,3600800.0
1992-11-12 00:00:00,2735200.0,3844400.0,8420400.0,12532000.0,4462000.0,46960000.0,2216600.0,226010000.0,3820800.0
1992-11-13 00:00:00,2388000.0,3042000.0,7315200.0,7405200.0,3318000.0,25811200.0,1763400.0,192950000.0,2994800.0
1992-11-16 00:00:00,5060000.0,2419200.0,7591200.0,7060400.0,2655600.0,19312000.0,2037400.0,173600000.0,1595600.0
1992-11-17 00:00:00,3564000.0,6045200.0,6832800.0,8082800.0,2640800.0,56649600.0,2723800.0,187660000.0,1645200.0
1992-11-18 00:00:00,2402400.0,10889200.0,11960400.0,10828400.0,3641200.0,33273600.0,4231000.0,219080000.0,3618000.0
1992-11-19 00:00:00,3677600.0,8608000.0,8143200.0,13230400.0,2360000.0,46857600.0,1594800.0,218720000.0,2722000.0
1992-11-20 00:00:00,3154400.0,5572000.0,29276400.0,14860800.0,4242000.0,41113600.0,3352000.0,257460000.0,5855600.0
1992-11-23 00:00:00,1786400.0,5462400.0,25857600.0,8880800.0,2498000.0,309884800.0,1581800.0,192530000.0,2652400.0
1992-11-24 00:00:00,1922400.0,5601200.0,29397600.0,11388400.0,4211200.0,145513600.0,3035400.0,241540000.0,4882400.0
1992-11-25 00:00:00,2432800.0,4208000.0,16609200.0,7154800.0,2355600.0,53152000.0,2760200.0,207700000.0,3194800.0
1992-11-27 00:00:00,3134400.0,1688800.0,8028000.0,4918000.0,1435600.0,17593600.0,1983000.0,106020000.0,1458800.0
1992-11-30 00:00:00,4359200.0,5739200.0,13764000.0,12956000.0,3286400.0,35251200.0,2780200.0,230150000.0,3466400.0
1992-12-01 00:00:00,3906400.0,4652400.0,13500000.0,8359200.0,3112000.0,33593600.0,1825600.0,259050000.0,4250800.0
1992-12-02 00:00:00,2737600.0,3498800.0,8823600.0,5331600.0,2483200.0,49881600.0,3206400.0,247010000.0,3309200.0
1992-12-03 00:00:00,2708800.0,6710800.0,9816000.0,5785600.0,1895600.0,26048000.0,1784800.0,238050000.0,2940800.0
1992-12-04 00:00:00,2331200.0,3432400.0,11497200.0,5785600.0,2968800.0,23548800.0,2707800.0,234960000.0,3326800.0
1992-12-07 00:00:00,1412800.0,5168000.0,8415600.0,6673600.0,3088000.0,46422400.0,2543600.0,217700000.0,3965600.0
1992-12-08 00:00:00,1384800.0,7035600.0,10706400.0,8853600.0,3912400.0,26908800.0,2184000.0,234330000.0,3186800.0
1992-12-09 00:00:00,4773600.0,5700800.0,12093600.0,14416400.0,5496400.0,26048000.0,1344800.0,230060000.0,3644800.0
1992-12-10 00:00:00,3063200.0,5010800.0,9369600.0,12756000.0,2920000.0,89296000.0,1743400.0,240640000.0,3243600.0
1992-12-11 00:00:00,1421600.0,4299200.0,5484000.0,7787200.0,2893600.0,112934400.0,1334800.0,164510000.0,1946800.0
1992-12-14 00:00:00,1440800.0,3962000.0,12920400.0,10167200.0,3092000.0,51286400.0,2389600.0,187040000.0,3176800.0
1992-12-15 00:00:00,1275200.0,6541200.0,11791200.0,48774000.0,3870800.0,45289600.0,2985000.0,227770000.0,4187600.0
1992-12-16 00:00:00,1054400.0,8085200.0,12276000.0,53685200.0,4000000.0,73792000.0,2643800.0,242130000.0,3566800.0
1992-12-17 00:00:00,2469600.0,8370800.0,17094000.0,32101600.0,5540800.0,51859200.0,2289800.0,251640000.0,4673600.0
1992-12-18 00:00:00,2678400.0,8414400.0,38605200.0,30629600.0,10765600.0,74387200.0,5306400.0,389300000.0,14215200.0
1992-12-21 00:00:00,2428000.0,9159200.0,14508000.0,29538000.0,3341200.0,64928000.0,1838200.0,224680000.0,4565600.0
1992-12-22 00:00:00,2168800.0,10009200.0,14085600.0,24462800.0,5610800.0,56928000.0,2027000.0,250430000.0,4875600.0
1992-12-23 00:00:00,1419200.0,4018800.0,9855600.0,16744800.0,8342000.0,59974400.0,1329200.0,234140000.0,3686800.0
1992-12-24 00:00:00,675200.0,1642400.0,3160800.0,7149200.0,1743200.0,32723200.0,479000.0,95240000.0,924400.0
1992-12-28 00:00:00,1145600.0,2536400.0,6513600.0,11082400.0,2730800.0,45731200.0,1315000.0,143970000.0,2394400.0
1992-12-29 00:00:00,2052800.0,4171200.0,10976400.0,20006000.0,2854400.0,60035200.0,2470200.0,213660000.0,3238000.0
1992-12-30 00:00:00,1083200.0,3610800.0,8258400.0,15928400.0,2099200.0,50860800.0,1598400.0,183930000.0,2766800.0
1992-12-31 00:00:00,1479200.0,3302000.0,8096400.0,16729600.0,177600.0,30851200.0,1332200.0,165910000.0,3130800.0
1993-01-04 00:00:00,3809600.0,4618800.0,9048000.0,14225600.0,4769200.0,72646400.0,2780200.0,201210000.0,3804400.0
1993-01-05 00:00:00,4103200.0,6658800.0,13648800.0,13935200.0,7368800.0,71529600.0,1617800.0,240350000.0,2944400.0
1993-01-06 00:00:00,2241600.0,10055600.0,12327600.0,19358400.0,9342400.0,87440000.0,2276600.0,295240000.0,3003600.0
1993-01-07 00:00:00,7612800.0,9741200.0,15777600.0,14734800.0,6121200.0,58748800.0,4607400.0,304850000.0,4123200.0
1993-01-08 00:00:00,3861600.0,11474400.0,14679600.0,15790800.0,10155600.0,43977600.0,2290400.0,263470000.0,5095600.0
1993-01-11 00:00:00,2585600.0,9785200.0,9278400.0,15498800.0,3802000.0,58348800.0,2042800.0,217150000.0,3494400.0
1993-01-12 00:00:00,2921600.0,12364400.0,8722800.0,19464400.0,3240800.0,85129600.0,2926000.0,239410000.0,4293600.0
1993-01-13 00:00:00,10764000.0,7135600.0,11511600.0,12833200.0,4554800.0,83696000.0,3065200.0,245360000.0,5821200.0
1993-01-14 00:00:00,3696000.0,13145200.0,14626800.0,17147200.0,5407600.0,121264000.0,3833200.0,281040000.0,3820800.0
1993-01-15 00:00:00,2249600.0,32257600.0,22267200.0,13492800.0,7080000.0,181958400.0,4005400.0,309720000.0,8696400.0
1993-01-18 00:00:00,773600.0,11935600.0,6668400.0,11902000.0,3711200.0,50611200.0,1910400.0,196030000.0,4990800.0
1993-01-19 00:00:00,2112000.0,9802400.0,10262400.0,20156800.0,5335600.0,52960000.0,2249000.0,283240000.0,4401200.0
1993-01-20 00:00:00,1400800.0,5685600.0,18087600.0,13433200.0,4722000.0,47968000.0,2462600.0,268790000.0,5598800.0
1993-01-21 00:00:00,2153600.0,6601200.0,13076400.0,14555600.0,3416400.0,73363200.0,2419600.0,257620000.0,5152000.0
1993-01-22 00:00:00,2490400.0,5252400.0,15747600.0,13682000.0,4398800.0,49088000.0,2249200.0,293320000.0,5128000.0
1993-01-25 00:00:00,2929600.0,7237600.0,10880400.0,12218000.0,6022000.0,49609600.0,2137400.0,288740000.0,8685200.0
1993-01-26 00:00:00,2122400.0,10201200.0,14232000.0,31217600.0,8668800.0,42345600.0,2759200.0,314110000.0,7783200.0
1993-01-27 00:00:00,1911200.0,8101200.0,9942000.0,13230800.0,5360000.0,64192000.0,1964400.0,277020000.0,3430000.0
1993-01-28 00:00:00,4416800.0,6580000.0,11901600.0,12382800.0,5933200.0,77030400.0,2112200.0,256980000.0,4421200.0
1993-01-29 00:00:00,3678400.0,9516800.0,11989200.0,11926000.0,4729200.0,39424000.0,2050000.0,247200000.0,4374800.0
1993-02-01 00:00:00,4811200.0,8608800.0,8162400.0,12158000.0,4766800.0,42854400.0,1739800.0,238570000.0,3201200.0
1993-02-02 00:00:00,1620800.0,6530000.0,14188800.0,10541600.0,10705200.0,70371200.0,2375600.0,271560000.0,3382000.0
1993-02-03 00:00:00,2264000.0,9455200.0,10593600.0,12790400.0,7924400.0,71728000.0,2148600.0,345410000.0,5710800.0
1993-02-04 00:00:00,4787200.0,7453200.0,9374400.0,9488400.0,6668800.0,124214400.0,2178400.0,351140000.0,4649200.0
1993-02-05 00:00:00,4762400.0,13134400.0,16419600.0,12586000.0,6495600.0,177216000.0,3416600.0,324710000.0,4639200.0
1993-02-08 00:00:00,1578400.0,10060000.0,15696000.0,10330000.0,4246800.0,92665600.0,2222200.0,243400000.0,6989200.0
1993-02-09 00:00:00,916000.0,8525600.0,11180400.0,14322800.0,5137600.0,64550400.0,3106000.0,240410000.0,3285600.0
1993-02-10 00:00:00,1515200.0,9593600.0,12478800.0,14409600.0,4577600.0,39193600.0,2300200.0,251910000.0,3598000.0
1993-02-11 00:00:00,1716800.0,6015200.0,10106400.0,12374400.0,7118000.0,31635200.0,2780600.0,257190000.0,3760800.0
1993-02-12 00:00:00,734400.0,9855600.0,8835600.0,6433200.0,4940800.0,34752000.0,2185400.0,216810000.0,3444400.0
1993-02-16 00:00:00,4027200.0,14563200.0,23343600.0,11937600.0,11486400.0,91180800.0,3841000.0,332850000.0,6713600.0
1993-02-17 00:00:00,4448800.0,8932400.0,18730800.0,8032000.0,10446400.0,121913600.0,4009600.0,302210000.0,5486400.0
1993-02-18 00:00:00,3268000.0,10006800.0,29344800.0,8332400.0,10294400.0,138553600.0,2993000.0,311180000.0,6257600.0
1993-02-19 00:00:00,6712800.0,6366800.0,21496800.0,7657600.0,13323200.0,97094400.0,2460600.0,310700000.0,9323200.0
1993-02-22 00:00:00,2740000.0,3531200.0,15975600.0,7544800.0,16480800.0,76256000.0,2426600.0,311570000.0,7389200.0
1993-02-23 00:00:00,1717600.0,6937600.0,17748000.0,6755600.0,12186800.0,105974400.0,1893400.0,329060000.0,6363600.0
1993-02-24 00:00:00,1565600.0,10253600.0,12176400.0,7446000.0,13076800.0,77548800.0,2732800.0,316750000.0,3687600.0
1993-02-25 00:00:00,4024800.0,5979200.0,10107600.0,10568400.0,6688800.0,60806400.0,2242400.0,252860000.0,4045600.0
1993-02-26 00:00:00,2844000.0,10538000.0,14098800.0,12123200.0,5243200.0,29833600.0,2448600.0,234160000.0,5216800.0
1993-03-01 00:00:00,2702400.0,4272400.0,12110400.0,10496800.0,4791200.0,26432000.0,2323600.0,232460000.0,2940000.0
1993-03-02 00:00:00,4088800.0,5294400.0,17294400.0,7140800.0,6375600.0,38380800.0,3150600.0,269750000.0,4592400.0
1993-03-03 00:00:00,2918400.0,7261200.0,13614000.0,10871600.0,5990000.0,42352000.0,3556400.0,277380000.0,4294400.0
1993-03-04 00:00:00,3620800.0,6730000.0,7875600.0,6880800.0,7824400.0,56659200.0,1784400.0,234220000.0,4253600.0
1993-03-05 00:00:00,5258400.0,4001200.0,15505200.0,10661200.0,9110800.0,35724800.0,3109600.0,253480000.0,4927600.0
1993-03-08 00:00:00,4016800.0,6322400.0,18228000.0,13425600.0,7486800.0,48022400.0,2738000.0,275290000.0,4619200.0
1993-03-09 00:00:00,3306400.0,5535200.0,14451600.0,9726000.0,8136400.0,41312000.0,2041800.0,290670000.0,4039200.0
1993-03-10 00:00:00,2424000.0,4738800.0,9729600.0,14489600.0,8563200.0,26592000.0,1885600.0,255610000.0,2751200.0
1993-03-11 00:00:00,2460800.0,5167600.0,10738800.0,9042400.0,5145200.0,57779200.0,2345800.0,257060000.0,2692000.0
1993-03-12 00:00:00,3764000.0,4527600.0,15247200.0,9710800.0,4654800.0,73580800.0,3162200.0,255420000.0,5332000.0
1993-03-15 00:00:00,2698400.0,4868800.0,6592800.0,4830000.0,2393600.0,35347200.0,1711200.0,195930000.0,2525200.0
1993-03-16 00:00:00,1435200.0,3626800.0,6392400.0,4576800.0,4101200.0,36336000.0,1846600.0,218820000.0,3124800.0
1993-03-17 00:00:00,4026400.0,6301200.0,9836400.0,5487200.0,13188800.0,39644800.0,2083400.0,241270000.0,3131200.0
1993-03-18 00:00:00,2291200.0,3810800.0,17570400.0,5583600.0,7519200.0,34406400.0,1808200.0,241180000.0,4391200.0
1993-03-19 00:00:00,1746400.0,5516800.0,26394000.0,8929200.0,11668000.0,45404800.0,3757200.0,339660000.0,10627600.0
1993-03-22 00:00:00,2847200.0,5911200.0,14511600.0,6731200.0,9412000.0,34083200.0,1930200.0,233190000.0,5553200.0
1993-03-23 00:00:00,4163200.0,3674400.0,10638000.0,6629200.0,6194400.0,34409600.0,1613600.0,232730000.0,406400.0
1993-03-24 00:00:00,3016000.0,5126400.0,19723200.0,14302400.0,9206800.0,50576000.0,2104600.0,274300000.0,4166800.0
1993-03-25 00:00:00,1934400.0,6125200.0,15367200.0,11220400.0,5518800.0,43833600.0,2929000.0,251530000.0,4146800.0
1993-03-26 00:00:00,1576000.0,5431200.0,9745200.0,9603600.0,4252400.0,28380800.0,1492800.0,226650000.0,3570000.0
1993-03-29 00:00:00,1553600.0,9362000.0,10774800.0,8231200.0,5376800.0,48262400.0,1912200.0,199970000.0,4060800.0
1993-03-30 00:00:00,5740800.0,9447600.0,9292800.0,10202000.0,4661200.0,140777600.0,1109200.0,231190000.0,4238000.0
1993-03-31 00:00:00,5548000.0,7968800.0,10674000.0,10373200.0,9173600.0,179660800.0,2876400.0,279190000.0,5802400.0
1993-04-01 00:00:00,4884800.0,3878000.0,8482800.0,7670400.0,4182000.0,100412800.0,182400.0,234530000.0,4052000.0
1993-04-02 00:00:00,5480000.0,9077600.0,21573600.0,11237200.0,7294400.0,73251200.0,2655200.0,323330000.0,5500800.0
